acc;t
12.593424;15.129992
12.599277;15.131008
12.596089;15.131996
12.597196;15.132993
12.595979;15.134008
12.593899;15.134993
12.576899;15.135997
12.632461;15.136996
 12.62735;15.137995
 12.62443;15.138997
12.626779;    15.14
 12.62931;15.140997
12.625549;15.142013
12.628847; 15.14299
 12.62931;15.144005
 12.62673;15.145002
12.607114;15.145994
12.659403;15.146999
12.650532;15.147993
12.646103;15.148995
12.651639;15.149995
12.651481;15.150992
12.642805;15.151994
 12.64143; 15.15301
12.653148;15.154012
12.650422;15.154998
12.635747;15.156001
12.634189;15.156994
12.636976;   15.158
12.628847;15.159002
12.632242;15.160124
12.631683;   15.161
12.634919;15.161999
12.633982;15.162999
  12.6246;15.164016
12.633617;15.165001
12.649388;15.166004
 12.58392;15.166998
12.594264;15.167993
12.597281;15.169002
12.595651;15.169993
12.596369;15.170996
12.594896;15.172001
12.599606;15.172999
12.595371;15.174016
12.596016;15.175018
12.605933;15.175994
12.566263;15.176997
12.560873;15.178004
 12.55777;15.178994
12.559291;15.180008
12.556455;15.180995
12.559047;15.181998
12.556528;15.182997
12.560678;15.184008
12.558792;15.185002
12.541962;15.186006
12.562929;15.186997
  12.5424;15.187997
12.544067;15.188992
12.540636;15.189996
12.542753; 15.19101
12.540697;15.191998
12.550833;   15.193
 12.54425;15.194008
12.548692;15.195001
12.547852;   15.196
12.570291;15.197011
12.576814;15.198001
12.577349;15.198991
12.571618;15.199994
12.582095;15.200995
12.580586;15.202004
12.573443;15.202991
12.580403; 15.20401
12.579235;15.205015
 12.56041;15.206002
12.605678; 15.20699
12.603658;15.208017
12.616678;15.208992
12.609389;15.209999
12.606031;   15.211
12.605666;15.211992
12.612091;15.213006
12.609316;15.214011
  12.6145;15.214998
12.627411;15.216003
12.638205;15.216995
12.637803;15.217996
12.635954;15.219022
12.632693;15.219993
12.634226;15.220997
12.636404;15.221998
12.646577;15.222997
12.642987;15.224012
12.642817;15.225006
12.642196;15.225996
12.635406;15.226998
12.636623;   15.228
 12.62802;15.228999
12.633362; 15.23002
 12.63094;15.230999
12.628993;15.231998
12.627387;15.232996
12.630003;15.234011
12.635431;15.235001
12.620232;   15.236
  12.6439;15.236992
12.642756;15.238006
12.639093;15.238999
12.641965;15.240007
12.633995;15.241019
12.641953;15.241998
12.639507;15.242998
12.635199;15.244016
12.647526;15.245016
 12.65759;15.246023
12.621315;15.247017
 12.61809;15.248024
12.617445;15.249006
12.611251;    15.25
12.620268;15.251004
12.617287;15.252019
12.612395;15.253005
12.618333;15.254013
12.625769;15.255002
12.606992;15.256003
12.596831;15.257004
12.594361;15.257995
12.598486;15.259003
12.592219; 15.26014
 12.59329;15.260998
12.598182;15.261996
12.594178;15.263012
12.597866;15.264014
12.596637;15.265001
 12.60928;15.266001
12.576947;   15.267
12.569172;15.268006
12.570303;15.269001
12.567724;15.270008
12.576169;   15.271
12.573346;15.272001
12.578067;15.272994
12.582046;15.274016
12.576923;15.274998
12.560629;   15.276
12.564937;   15.277
12.558853;15.277994
12.549531;15.279004
12.553912;15.279998
12.558853;15.281003
12.552525;15.282001
12.551929;15.283003
  12.5571;15.284016
12.558816;15.285017
12.556346;15.286003
12.564122;15.287001
12.564657;15.287998
 12.56271;15.288993
12.566689;15.290006
12.559205;15.291004
 12.56602;15.291995
12.560361;15.293001
 12.56647; 15.29401
12.564353;15.294995
 12.55637;15.296021
12.598547;   15.297
12.602015;15.298001
 12.60395;15.298993
12.604485;15.300005
12.602551;15.301007
12.602867;15.301997
12.601881;15.302998
12.603354;15.304013
12.608696;   15.305
12.627265;   15.306
12.632693; 15.30702
 12.63161;   15.308
12.635516;15.308995
12.631829;15.309996
12.629346;15.310999
12.632364;15.312005
12.631184;15.313001
12.636806;15.314011
12.641673;15.315002
12.631135;15.316004
12.647088;15.316998
12.644995;15.318014
12.653842;15.319001
12.648317;15.319997
12.644959;15.320998
12.650082;15.322001
12.646747;15.323008
12.652929;15.324008
12.652747;15.325014
12.624503;15.326008
12.612553;15.326995
12.622885;15.328005
12.617104;15.329014
12.625403; 15.33001
12.622775;15.330998
12.621935;15.331999
12.619988;15.332993
12.617056;15.334006
12.620512;   15.335
12.626109;15.335999
12.586269;15.336995
12.589773;15.338001
12.589068;15.338997
12.588398;15.340012
12.591903;15.341004
12.590686;15.342001
12.590966;15.342997
12.588861;15.344014
12.589712;15.345004
12.561919;15.346003
12.564219;   15.347
12.561189;15.348002
 12.56692;15.348999
12.564389;15.350001
12.564718;15.351011
12.567212;15.351999
12.568636;15.352996
12.566056;15.354009
12.571764;15.354996
12.576777;15.356008
12.560301;15.356997
12.561201;15.357997
 12.56922;15.358997
 12.56097;15.360186
12.560288; 15.36101
12.564304;15.362012
12.560228;15.362997
 12.56097;15.364018
12.563355;15.365003
12.572262;15.365999
12.585271;15.367008
 12.58841;15.367998
12.588995;   15.369
12.588569;15.369997
12.582375;15.371004
12.589919;15.371996
 12.59043;15.373012
12.593753;15.374015
12.587121;15.374998
 12.60653;15.375997
12.626292;15.376998
12.625464;   15.378
12.630478;15.378995
12.626438;15.379997
12.630015;15.380995
12.624016;15.381992
12.624296;15.382995
12.631585;15.384022
12.625099;15.384999
12.605021;15.385995
12.612821;   15.387
12.619599;15.387993
12.619514;15.389005
12.622446;15.389998
12.617834;15.391002
12.626547;15.391997
 12.61921;15.392993
12.617153;15.394008
12.620159;15.395019
12.620816;15.395992
12.619818;15.396994
12.621388;15.397999
12.623164;15.398997
12.619283;15.400006
12.616167;15.400998
12.621363;15.401999
12.617981;15.402993
12.615681;15.404014
12.622118;15.405001
12.633581; 15.40601
12.617676;   15.407
12.617056;   15.408
12.621838;15.409005
12.620159;15.409996
12.617129;15.411002
12.622909;15.411998
12.624004;15.412995
 12.62864;15.414014
12.622264;15.414999
 12.59144;15.415996
12.590783;15.417013
12.597367;15.418003
12.593753;15.418999
 12.59503;15.419994
12.588179;15.421003
12.599046;15.422011
12.593704;   15.423
12.595347;15.424005
 12.59211;15.424998
12.598401;15.425996
12.596405;15.426992
12.591927;15.428015
12.593278;15.429004
12.594677;15.429995
  12.5957;15.431003
12.600908;15.431995
 12.59935;15.432997
12.601845; 15.43401
12.600287;   15.435
 12.58841;15.435995
12.578493;15.436996
12.582484;15.437993
12.579758;15.439009
12.581036;15.440001
12.572177;15.440999
12.578602;15.441994
12.577811;15.442992
12.582569;15.444008
12.579904;15.444994
12.559936;15.445993
12.546319;15.446999
12.557952;15.447996
 12.55738;15.448995
12.555421;15.450009
12.562162;15.450993
12.558658;15.451995
12.557648;15.452999
12.558792;15.454004
 12.55676;15.455002
 12.57657;15.455988
12.565764;15.456994
12.572506;15.457992
12.569719;15.458992
12.574769;15.459994
12.567772;15.461203
 12.56776;15.462012
12.570705;15.462995
12.573504;15.464004
12.565545;15.464988
12.590808;15.466002
12.603743;15.466989
12.601151;15.467995
12.597135;15.468991
12.601005;15.469996
12.602976;15.470994
12.605459;15.471993
12.597841;15.473009
12.598754;15.474006
12.602185;15.474993
  12.6324;15.475989
 12.64979;15.476999
12.649242;15.477994
 12.64177;15.478997
12.640115;15.479995
12.651493;15.480992
12.641357;15.481995
12.652357;15.482992
12.641977;15.484007
12.637852;15.484993
12.672679;15.485997
12.660218; 15.48699
12.666169;15.487996
12.665329;15.488989
12.659403;15.489993
12.660243; 15.49099
12.663005;15.491996
12.661606;15.492993
  12.6595;15.494006
12.666217;15.495008
12.651274;15.495999
12.644484;15.496985
12.640347;15.497989
12.636757;15.498994
12.642415;15.499995
12.638388;15.500986
12.641856; 15.50199
12.639361;15.502989
12.643742;15.504002
 12.62297;15.504996
12.594945;15.506012
12.589639;15.506995
12.588021;15.507988
12.590163;15.508992
12.580963;15.510002
12.583519;15.510994
12.585599;15.511993
12.590662;15.512984
12.592609;15.514001
12.586573;15.514989
12.573625;15.515988
12.546148; 15.51701
12.554338;15.517993
  12.5525;15.518988
12.548205;15.519987
12.547742;15.520998
12.546124;15.521995
12.546927;15.522986
 12.55042;15.524007
12.547402;15.524987
12.551344;15.525993
12.554095;15.526989
12.552281;15.528004
12.554691;15.528991
12.557599;15.529985
12.552561;15.530988
12.558524;15.531993
12.552939;15.532988
12.552184;15.534007
 12.55104; 15.53499
12.585441;15.535988
12.586476;15.536993
12.582752;15.537988
12.593984;15.539001
12.591745;15.539987
12.590114;15.540995
12.583068; 15.54199
12.584273;15.542998
12.587863;15.543998
12.573759;15.544987
12.603402;15.545989
12.604278;15.546984
12.613296;15.547985
12.613563;15.548987
 12.61287;15.550005
12.609341;15.550994
 12.61175;15.551995
12.608878;15.552987
12.608306;15.554003
12.613977;15.554983
12.638509;15.555996
12.637012;15.556989
 12.63077;15.557994
12.637511;15.558993
12.629018;15.559986
12.635917;15.561008
12.637755;15.562226
12.634615;15.562998
12.642306;15.564002
 12.62269; 15.56499
12.645494;15.565984
12.652564; 15.56699
12.645299;15.567985
12.646078;15.568993
12.644776;15.569987
12.648755;15.570991
 12.65501;15.572001
12.645604;15.572985
12.649279;15.574004
12.654037;15.574988
12.645604;15.575997
12.635808;15.576988
12.634554;15.577995
12.645531;15.578981
12.643535;15.579989
12.642075;15.580986
12.642087;15.581992
12.635394;15.583003
12.642987;15.584001
12.656775;15.584985
12.600019;15.585994
12.599861;15.586984
12.603354; 15.58799
12.599983;15.588982
12.605909;15.589986
12.601869;15.590983
12.599788;15.591988
12.602368;15.592988
12.606079;15.594007
 12.61955;15.594991
12.590589;15.595986
 12.58981;15.596991
12.588082;15.597994
12.586634;15.598985
12.586463;15.599985
12.591501;15.600984
12.587181;15.601985
12.586305;15.602981
12.588849;15.603994
12.575232;15.605004
12.574611;15.605985
12.554155;15.606989
12.557794;15.607981
12.553145;15.608998
 12.54711;15.609987
12.559315;15.610985
 12.55059;15.611994
12.554983; 15.61298
12.554241;15.614002
12.559035;15.614996
12.535123;15.615995
 12.54032;15.616988
12.547073;15.617987
12.548619;15.618989
12.546964;15.619987
12.544725;15.620985
12.550115;15.621992
12.542911;15.622983
12.546903;15.623999
12.552038;15.624984
12.586549;15.625982
12.588252;   15.627
12.580878;15.627988
12.590674;15.628991
 12.58908;15.629982
12.590893;15.630996
12.586196;15.631975
 12.58869;15.632989
12.591307;15.633994
12.590576; 15.63498
12.635577;15.635986
12.628786;15.636981
12.623724;15.637999
12.624892;15.638987
12.627083;15.639981
12.620378;15.640984
12.623675;15.641992
12.620293;15.642981
12.627071;15.643994
12.634798; 15.64498
12.648135;15.645986
12.649072;15.646988
12.655424;15.647987
12.655071;15.648996
12.649169;15.649981
  12.6485;15.650985
12.655144; 15.65198
12.654134;15.652987
12.652309;15.653999
12.644082;15.654985
12.650057;15.655982
 12.65142;15.656986
12.649157;15.657981
12.656787;15.658985
 12.65372;15.659994
  12.6517;15.660988
 12.65114;15.661985
12.651712; 15.66325
  12.6485;15.663995
12.653976;15.664988
12.613101;15.665984
12.616618; 15.66698
12.620572;15.667979
12.615875;15.668984
12.622154;15.669978
12.619514;   15.671
12.616995;15.671989
12.623615;15.672988
12.624223;15.673992
12.616034; 15.67499
12.572701;15.675987
12.571837;15.676983
12.575694;15.677978
12.581243;15.678985
  12.5741;15.679982
12.577215; 15.68098
12.572311;15.681999
12.575183; 15.68299
12.574173;15.683996
12.573114;15.684981
12.565351; 15.68599
12.557246;15.686984
12.561359;15.687986
12.563039;15.688987
12.562406;15.689982
  12.5571;15.690988
12.555324;15.691984
12.548898;15.692995
12.552999;15.693995
12.547767;15.694987
12.550201;15.695979
12.550298;15.696992
12.550858;15.697978
12.550578;15.698983
12.552586;15.699976
12.546331;15.700985
12.546976;15.701985
12.545795;15.702988
12.552208;15.704004
12.557234;15.704986
12.591294;15.705982
12.598973; 15.70698
12.599009;15.707984
12.593765;15.708979
12.593473;15.709978
12.594933;15.710982
12.591964;15.711981
12.595079;15.712979
12.590187;15.713996
12.598997;15.714997
12.606262;15.715985
12.610533;15.716982
12.607369;15.717982
12.612359; 15.71899
  12.6136;15.719982
12.616058;15.720985
12.602587;15.721981
12.611044;15.722985
12.613028;15.723993
12.618662;15.724994
12.625111;15.725999
 12.62802;15.726981
12.627679;15.727977
12.622471;15.728982
12.620609;15.729991
12.626073; 15.73098
12.620147;15.731982
12.625014;15.732984
12.623943;15.733994
 12.64014;15.734986
12.630733;15.735985
12.629176;15.736998
12.631232; 15.73798
12.634944;15.738978
12.635333;15.739976
12.629723;15.740992
12.625051; 15.74198
 12.63251;15.742983
12.639471;15.743987
12.628677;15.744983
 12.63206;15.745979
12.627825;15.746983
12.626669;15.747993
12.628689;15.748981
12.625416;15.749982
12.624734;15.750985
   12.626;15.751986
12.629188;15.752985
 12.63167;15.753991
12.622556;15.754981
12.615206;15.755976
12.611373;15.756982
12.609097;15.757982
12.614646;15.758996
12.613673;15.759985
12.607016; 15.76098
12.605228;15.761985
 12.61074;15.763335
12.613734;15.763999
12.606858;15.764985
12.587449;15.765985
12.585745;15.766983
12.587352;15.767978
12.579503;15.768978
12.585721;15.770001
12.588739;15.770978
12.582071;15.771982
12.587267;15.772973
12.586853;15.773994
12.582119; 15.77498
12.568782;15.775982
12.570425;15.776984
12.572688;15.777981
12.571496;15.778975
12.570364;15.779977
12.571727;15.780995
12.571374;15.781988
12.568831;15.782979
12.577726;15.783994
12.558135;15.784988
12.566884;15.785983
12.563209;15.786979
12.561822;15.787981
 12.56069; 15.78898
12.569768; 15.78998
12.571326;15.790977
 12.56529;15.791996
12.564073;15.792981
12.561274;15.793991
12.589798;15.794977
12.592828;15.795994
12.590175;15.796974
12.585247;15.797981
12.581839;15.798977
 12.59172;15.799981
12.586792;15.800982
12.580489;15.801987
12.588289;15.802999
12.589469;15.803993
12.578481;15.804978
12.605751;15.805976
 12.60148;15.806989
12.608002;15.807984
12.605155;15.808979
12.608087;15.809979
12.609049;15.810986
 12.60715; 15.81198
12.609633;15.812973
12.611604;   15.814
12.635504; 15.81498
12.660729;15.815983
12.660182;15.816979
12.662506;15.817989
 12.65989;15.818974
12.658831;15.819979
12.656288;15.820974
12.651761; 15.82198
12.656482;15.822979
 12.66696;15.823987
12.683521;15.825001
12.673312;15.825987
12.670209;15.826984
12.685103;15.827985
12.675673;15.828985
12.668225;15.829978
12.675028;15.830973
12.673397;15.831986
12.670355;15.832977
12.676403;15.833992
12.639896;15.834975
 12.62589; 15.83599
12.626523;15.836987
12.619684;15.837974
12.624308;15.838986
 12.61663; 15.83999
 12.63296;15.840982
12.622215;15.841986
12.631098;15.842973
12.629261;15.843992
12.598012; 15.84498
12.572372;15.845979
 12.57051;15.846996
  12.5741;15.847995
12.579844; 15.84899
12.578712;15.849984
 12.57685;15.850984
12.570474;15.851985
12.574988;15.852977
12.574806;15.853994
12.560215;15.854976
12.530877;15.855986
12.525607;15.856979
 12.52287;15.857996
12.530925;15.858978
12.534977;15.859978
12.529416;15.860977
 12.53157;15.861984
12.531144;15.862977
12.535489;15.864586
12.546234;15.864981
12.544347;15.865974
12.543642;15.866987
12.545126;15.867979
12.548314;15.868997
12.540818;15.869984
12.546891;15.870979
12.546647;15.871978
12.544396;15.872983
12.548582;15.873993
12.578882;15.874979
12.598401;15.875975
12.596673; 15.87698
12.592012;15.877976
12.598815; 15.87898
 12.59918;15.879989
12.588021;15.880975
12.593071;15.881979
12.596929;15.882976
 12.59183;15.883992
12.604193;15.884985
12.631938;15.885986
12.631415;15.886976
12.635418;15.887979
12.627192;15.888979
 12.63582;15.889975
12.633788;15.890993
12.632072;15.891981
12.635479;15.892975
12.639385;15.893993
12.666096;15.894983
12.655132;15.895978
 12.65428;15.896985
12.664769;15.897976
12.662786;15.898981
12.655509; 15.89998
12.661715;15.900986
 12.65714;15.901994
12.657833;15.902981
 12.65181;15.903989
12.658004;15.904981
12.643511;15.905982
12.644703;15.906978
12.640639;15.907981
12.637913;15.908988
12.641637;15.909979
12.648098;15.910982
12.642793;15.911978
12.642793;15.912997
12.645372;15.913997
12.631683;15.914978
12.632035;15.915981
12.634798;15.916988
12.631476;15.917981
12.632035;15.918973
12.633264;15.919973
12.630514; 15.92098
12.631476;15.922006
 12.63296;15.922986
12.624771;15.923997
12.590272;15.924983
 12.57657;15.925974
12.578761;15.926981
12.573577;15.927987
12.583081;15.928983
12.580708;15.929978
12.574477;15.930985
12.580075;15.931975
12.580452; 15.93298
12.582801;15.933997
12.593704;   15.935
12.573832;15.935981
12.573869;15.936981
12.566835;15.937974
12.569111;15.938983
12.573066;15.939984
12.568222;15.940979
12.567784;15.941977
12.571946;15.942977
 12.57225;15.943995
12.544834;15.944977
12.547828;15.945995
12.550079;15.946985
12.546951;15.947976
12.547463;15.948981
 12.54655;15.949987
12.551113;15.950983
12.544141; 15.95198
12.542656;15.952979
12.547219;15.953984
 12.54941;   15.955
12.545576;15.955979
12.545735;15.956994
12.538884;15.957979
12.542984;15.958989
12.550006;15.959971
12.547244;15.960988
12.543605;15.961974
12.545443;15.962976
12.564961;15.963991
12.589201;15.965325
12.595359;15.965981
12.591952;15.966988
12.589408;15.967994
12.595261; 15.96898
12.589895;15.969978
12.593838;15.970974
12.598681;15.971987
12.594957;15.972984
12.579345; 15.97399
 12.61865;15.974982
12.624783; 15.97599
 12.62168;15.976978
12.623578;15.977976
12.620122;15.978992
12.622434; 15.97998
12.623931;15.980981
12.623943;15.981978
12.630685;15.982983
 12.62415; 15.98399
12.643267;15.984983
 12.64104;15.985977
12.636112;15.986983
12.641624;15.987979
12.640967;15.988985
 12.64895;15.989996
12.641965;15.990987
  12.6416; 15.99198
12.639288;15.992979
12.658308;15.993995
12.650702;15.994987
12.655266;15.995973
 12.65417;15.996987
  12.6485;15.997977
12.656884;15.998979
12.657091;15.999981
12.660316;16.000999
12.659147;16.001987
12.659841;16.002983
12.652649; 16.00399
12.591002;16.004991
12.609815;16.005984
12.612419;16.006972
12.610095;16.007979
12.606359;16.008986
12.612407;16.009986
12.608197;16.010973
12.610046;16.011994
12.614147;16.012985
12.614208;16.013996
 12.57292;16.014985
12.567383;16.015992
12.569829;16.016983
12.572043;16.017978
12.571009;16.018983
 12.56647;16.019979
12.566653; 16.02098
 12.57062;16.021982
12.567505;16.022999
12.583324;16.024002
12.515872; 16.02498
12.539492;16.025979
12.541196;16.026985
12.536401;16.027976
12.535452;16.028983
12.532312;16.029976
12.535014;16.030985
12.540758;16.031986
12.536024;16.032981
12.541269;16.033998
12.558646;16.034991
12.551247;16.035988
12.553145;16.036982
12.554399;16.037988
12.548144;16.038988
12.549592;16.039982
12.555628;16.040982
12.551746;16.041977
12.555238;16.042987
12.559327;16.043994
12.575718;16.045002
12.577446;16.045982
12.580051;16.046988
12.582411; 16.04798
12.579174;16.048994
12.575609;16.049975
12.591562;16.050994
12.572141;16.051975
12.582788;16.052984
12.580428;16.053994
12.619757;16.054982
 12.61927;16.056003
12.616228;16.056986
 12.61882;16.057982
12.618309; 16.05898
 12.61461;16.059991
12.617774;16.060985
12.621217;16.061992
12.620901;16.062988
12.618041;16.063999
12.644216;16.065347
 12.64547;16.065988
12.642537;   16.067
12.643596;16.067979
12.648962;16.068983
12.636562;16.069981
12.643462;16.070989
 12.64435;16.071985
12.647015;16.072992
12.630064;16.073993
12.624223;16.074978
12.644192;16.075982
12.631281;16.076988
12.632522;16.077997
 12.63206;16.078982
12.634895; 16.07998
12.640408;16.080986
12.638375;16.081986
12.632108;16.082979
12.641734;16.083991
12.617372;16.084984
12.622446;16.085983
12.623152;16.086989
12.622398;16.087986
12.610862;16.089004
12.620122;16.089985
12.616654;16.090986
12.614877;16.091989
12.622738;16.092994
12.631914;16.093991
12.594872;16.094986
12.590272;16.095991
12.594081;16.096988
12.594057;16.097986
12.589055;16.098989
12.595541;16.100003
12.598596;16.100984
12.598206;16.101985
  12.5888;16.102988
 12.57236;16.103995
12.579929;16.104988
12.572336;16.105984
12.574684; 16.10699
 12.57062;16.107983
12.576534;16.108989
12.563489; 16.10998
12.573212;16.111008
12.568466;16.111988
12.568746; 16.11298
12.566726;16.113997
 12.54739;16.114999
12.545394;16.116003
12.553231;16.116991
12.542218;16.117989
12.546075;16.118983
12.543751;16.119981
12.546842; 16.12098
12.544274;16.122001
12.544931;16.122989
12.547511;16.123989
12.549945;16.124996
12.554472;16.126002
12.553815;16.126996
12.554752;16.127985
12.555518; 16.12898
12.556906;16.129983
12.554192;16.130982
12.562016;16.131982
12.560264;16.132999
12.581012; 16.13399
 12.59447;   16.135
12.598961;16.135986
12.597354;   16.137
12.593594;16.137984
12.597464;16.138988
 12.59368;16.139987
12.597659; 16.14099
12.596101;16.141984
12.595687;16.142983
12.612091;   16.144
12.642975;16.144992
12.645956;16.145984
12.642574; 16.14699
12.638959;16.147996
12.640687;16.148989
 12.64665;16.149984
12.641138;16.150983
12.640286;16.151985
12.648001; 16.15298
12.638509;16.153988
12.668919;16.155001
12.662798;16.155997
12.664112;16.156993
12.668225;16.157985
12.670732;16.158992
12.670781;16.159985
12.668055;16.160986
12.666716;16.161983
12.666376;16.162984
12.685566;16.163988
12.658381;16.165012
12.658539;16.165998
 12.65916;16.166999
12.657225; 16.16799
12.651323;16.168986
12.658539;16.169995
12.659403;16.170993
12.657261;16.171989
12.659172;16.172987
12.625489; 16.17399
12.604534;16.174996
12.609061;16.176006
12.596649;16.177001
 12.60771;16.177992
12.601699;16.178989
12.603828;16.179988
12.605775;16.180994
12.608976;16.181997
12.603634;16.182982
12.592219;16.183994
12.558731;   16.185
12.558086;16.185995
12.551953;16.186985
12.565363;16.188004
12.563051; 16.18899
 12.55682;16.189993
12.554022;16.190993
 12.55766;16.191997
12.560994;16.192988
12.549349;16.193986
12.532872;16.194999
12.530645;16.195994
12.529781;16.196994
12.525048;16.197994
12.529441;16.199009
12.535549;16.199991
 12.53011;16.200993
12.523867; 16.20199
12.531132;16.202999
12.539602; 16.20399
12.557429;16.204996
12.551868;16.206016
 12.55519;16.206998
12.554642;16.207987
12.555433;16.208985
12.556565;16.209999
12.559278;16.210984
12.558475;16.211993
12.552476;16.212997
 12.55648;16.213996
12.592998;   16.215
12.597075;16.216001
12.599022; 16.21699
12.600372;16.217989
12.594872;16.218988
12.601857;16.219989
12.590747;16.221006
12.595091;16.221992
12.592706;16.222986
12.638972;16.223993
12.652795;16.225003
12.648086;16.225994
12.648378;16.226993
12.639787; 16.22799
12.649704; 16.22899
12.651883;16.229987
12.649765;16.230995
12.653781;16.232014
 12.64508;16.232987
12.664818;16.233995
12.665329;16.235004
12.666437;16.235996
12.661654;16.236989
12.657444;16.237991
12.667276;16.238985
12.664222;16.239986
 12.65888;16.240994
 12.66483;16.241999
12.667775;16.243004
12.661508;16.243994
12.644691;16.245001
12.640566;16.245996
12.647405;16.247001
12.642817;16.247993
12.645019;16.248993
 12.63885;16.249988
12.649498;16.250992
12.648074; 16.25199
 12.63975;16.252991
12.623675;16.254005
12.622313;16.255006
12.614427;   16.256
12.619575;16.256999
12.620913;16.258001
12.617652;16.258992
12.615644;16.259989
12.612432;16.260994
12.621217;16.261996
 12.62892;16.262988
12.584066;16.263992
12.570754;16.265006
12.573893;16.266401
12.569804;   16.267
12.573467;16.267993
12.577726;16.269002
12.572749;16.269994
12.571155;16.270996
12.570486;16.271999
12.571289;16.272997
12.553474;16.273996
12.545808;16.275007
12.545284;16.276016
12.543228;16.276998
 12.54313;16.277996
12.547536;16.278993
12.547888;16.279998
12.546903;16.280996
12.546234;16.281992
12.548619;16.282999
12.537934;16.283992
 12.54756;16.285006
12.543106;16.285993
12.547353;16.287008
12.548217;16.287997
12.543106;16.288995
12.545163;16.289992
12.549677; 16.29101
12.551795;16.291996
12.562321;16.293006
12.574733;16.293997
 12.58162;16.295013
12.581316;16.295995
12.581401;16.296996
12.581401;16.298015
12.582606;16.298997
12.581949;16.299999
12.581912;16.300993
 12.58566;16.302006
12.561323;16.302998
 12.60496;   16.304
12.603913; 16.30501
12.600531;16.305999
12.601808;16.307001
12.598596;16.307994
 12.59974;16.309012
12.606408;16.309995
12.601869;16.310997
12.604923;16.311994
12.594726;16.313006
 12.62673;16.313996
12.642403;16.315009
12.643705;16.316002
12.642805;16.317006
12.643121;16.317998
  12.6407;16.319006
12.641235;16.320014
12.643243;16.320998
12.637755;16.322002
12.642403;16.322999
12.645883;16.324004
12.649558;16.325012
12.649437;16.326017
12.642829;16.327002
12.654986;16.328001
12.641016;16.329004
12.650362;16.330007
12.644594;16.331014
12.651043;16.332008
12.663443;16.333003
12.626231;   16.334
12.642355; 16.33501
12.647186;16.336006
12.645372;16.337005
12.640042;16.338003
12.642184;   16.339
12.641478;16.340001
12.643815;16.341003
12.645421;16.342018
12.642634;16.343004
 12.61478;16.343999
12.602246; 16.34501
12.600287;16.346005
12.609061;16.347008
12.602015;16.347996
12.607759; 16.34901
12.605362;16.350011
12.603463;16.351003
12.600993; 16.35201
12.578663;16.353024
12.586439;16.353996
12.567383; 16.35501
12.572664;   16.356
12.571642;16.357007
12.584018;16.358001
 12.57365;16.359002
12.572226;16.359998
 12.56692;16.360999
 12.57292;16.361997
12.557234;16.363008
12.542498;16.364016
12.533164;16.365014
12.546014;16.366008
12.538117;16.367425
12.544274;16.368008
12.546027;16.369004
12.542692;16.370003
12.536973;16.371005
12.539687;16.371997
12.542413;16.373003
12.573735;16.373999
12.560824;16.375017
12.564888;16.376016
12.566762;16.377002
 12.55996;   16.378
12.559717;16.379011
12.563087;16.380008
12.561347;16.381005
12.554362;16.381999
12.544895;16.383005
12.595614;16.383998
 12.58807;16.385018
12.588508;16.386022
12.587887; 16.38701
12.592779;   16.388
12.588082; 16.38901
12.594337;16.390011
12.592353; 16.39101
12.593363;16.392005
12.605167;16.392999
12.630855;16.394007
12.631938;16.395015
12.629054;16.396002
12.629906;16.397025
12.629699;16.398008
12.634128;16.399014
12.633459;16.399999
12.636696;16.401013
12.630928;16.402005
12.616788;16.403006
12.621716;16.404006
 12.62645;16.405018
12.625343;16.406008
12.621035;16.407005
12.627509;16.408018
12.628859;16.409018
12.627265;16.410003
12.623298;16.411006
12.624345;16.412008
12.634335;16.413015
12.627217;16.414006
12.624929; 16.41502
12.621327; 16.41601
12.625744;16.417008
12.626486; 16.41801
12.621728;16.419023
12.625756;16.420013
12.629249;16.421004
12.624759;16.422005
12.615084;16.423019
12.629261;16.424005
12.626693;16.425021
12.613588;16.426016
12.618723;16.427012
12.617701;16.428008
12.619343;16.429014
12.616983;16.430024
12.618382;16.431009
12.621339; 16.43201
12.605398;16.433003
12.607114;16.434014
12.596442;16.435014
12.595809;16.436011
12.590966;16.437005
 12.59862;16.438006
12.593229;16.439021
12.593704;16.440005
12.598705;16.441025
12.597866; 16.44202
12.580002;16.443011
12.584967;16.444017
12.573333;16.445019
12.575487;16.446011
12.575378;16.447012
12.573552;16.448007
12.577909;16.449016
12.581109;16.450009
12.578846;16.451009
12.576059;16.452027
12.572469;16.453013
12.563209;16.454018
12.565411;16.455017
12.561956;16.456014
12.563939;16.457011
 12.57511;16.458012
12.555068;16.459012
12.562479;16.460012
12.562211;16.461007
12.565643;16.462011
12.559656;16.463027
12.573382;16.464013
12.571484;16.465024
12.576339;16.466014
12.576692;16.467522
12.565265;16.468016
12.566482;16.469013
12.572603;16.470006
 12.57326;16.471013
12.573917;16.472014
12.589737;16.473015
  12.6099;16.474029
12.599618;16.475021
12.604863;16.476009
 12.60019;16.477008
12.595006;16.478016
12.603475; 16.47901
12.604352;16.480014
12.602514;16.481015
12.597866;16.482013
12.611422; 16.48301
12.658064;16.484021
12.649607;16.485021
 12.65372;16.486032
12.656665;16.487015
12.652394;16.488016
12.655168;16.489017
12.649498;16.490019
 12.65574;16.491013
12.656726;16.492013
12.646784;16.493013
12.655412;16.494016
12.650021;16.495028
 12.66236;16.496028
12.661155;16.497019
12.657785;16.498016
12.652661; 16.49902
12.654949;16.500023
12.654061;16.501015
